Platform ,Gender,Category,Price range,Delivery Charge,Product Name,Review,Star
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,গেঞ্জিটা খুবই ভালো আর অনেক কম দাম আশা করি গেঞ্জি এমন জানি কম দাম রাখে আর ঠিকঠাক গেঞ্জি দায়ের কর্তৃপক্ষ আমার এই একটাই আবেদন ❤️❤️❤️❤️,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,আসলে ছবির ভিতর একটা পণ্য পাইছি আরেকটা লেখার কালার নতুন থাকতে উঠানো এবং এটার কাপড় আমি যেটা ভাবছিলাম বা সকালে যেটা ভাবে কিন্তু সেটা না এটার কাপড় উঠছে জার্সি কাপড় একেবারে পাতলা আমার মত এটা ১০০ মধ্যে ১০ পাওয়ার যোগ্য না কিন্তু আর ডেলিভারি ম্যান তার ব্যবহার অনেক ভালো ।।,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,চাইলাম কালো হাতা বডি সাদা আর আমাকে দিলো সাদা টি শার্ট কাপর ও ভালো না একদম বাজে দারাজ এ আমার সাথে বাটপারি করলো।,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,T shirt টা অনেক সুন্দর ছিলো same as picture 🥰🥰আর সাইজটাও ঠিক ছিলো।আমার খুব পছন্দ হয়েছে।🥰 thanks দারাজ এবং সেলারকে🥰🥰,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,অনেক ভালো একটি প্রডাক্ট ৷ আমার অনেক ভালো লাগছে ৷ আপনারা চাইলে নিতে পারেন৷,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,"চাইলাম একটা দিলো আরেকটা, একদম বাজে product. colour matching হয় নি",5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,আলহামদুলিল্লাহ।খুব ভালো ছিলো জামাটা।কাপরটাও ভালো পরেছে।,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,অনেক ভাল মানের কাপড় । এক কথায় এই দামে অসাধারণ,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,Tnx ভালো ছিল যেমন বলচি তেমনি পাইছি,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,ভালো একটা গেনছি আপনারা নিতে পারেন,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,খুব সুন্দর হয়ছে গেঞ্জি টা,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,যেমনটা চেয়েছি তেমন হয়নি,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,দাম অনুযায়ী সেরা ছিল,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,দাম হিসাবে যথেষ্ট ভালো,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,দাম অনুযায়ী ঠিক আছে।,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,দাম অনুযায়ী ঠিক আছে।,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,খুব ভালো হয়েছে 😊,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,ধন্যবাদ দারাজ কে,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,খুব সুন্দর,5
Daraz,male,T-Shirt,151-300,free,Can you feel it Bts Tshirts,খুব ভালো,5
Daraz,male,Sunglass,151-300,paid,PATTINSON ROYAL KING SUNGLASSES FOR MEN,জয়েন্টের জায়গাগুলো মেটালের দেখানো হয়েছিল কিন্তু প্রোডাক্ট দেখলাম প্লাস্টিকের। মূলত জয়েন্ট মেটাল দেখে অর্ডার করেছিলাম। দেখানো হলো একরকম দেওয়া হলো আর একরকম। মূল্য হিসেবে এগুলো ১০০ থেকে ১২০ টাকা যেগুলো গুলিস্তানের ফুটপাতে পাওয়া যায়।,1
Daraz,male,Sunglass,151-300,paid,PATTINSON ROYAL KING SUNGLASSES FOR MEN,"এক্কেবারে প্লাস্টিক, সস্তার তিন অবস্থা। ফেরত দিব",1
Daraz,male,Sunglass,151-300,paid,PATTINSON ROYAL KING SUNGLASSES FOR MEN,মোটামুটি খুব বেশি ভালো সেটা না আর লিখেছে যে সাথে গিফট বক্স কিন্তু এটা টোটালি মিথ্যা কথা,1
Daraz,male,Sunglass,151-300,paid,PATTINSON ROYAL KING SUNGLASSES FOR MEN,অনেক সুন্দর প্রোডাক্ট,3
Daraz,male,Sunglass,151-300,paid,PATTINSON ROYAL KING SUNGLASSES FOR MEN,লো কোয়ালিটি,3
Daraz,male,Sunglass,151-300,paid,PATTINSON ROYAL KING SUNGLASSES FOR MEN,"দাম অনুযায়ী প্রোডাক্ট ভালো ছিলো😊, কিন্তু দেরিতে হাতে পেয়েছি। প্যাকেজিং টা খুবই বাজে ছিলো 😡",4
Daraz,male,Sunglass,151-300,paid,PATTINSON ROYAL KING SUNGLASSES FOR MEN,লোকিং সুন্দর কিন্তু বিল্ড কোয়ালিটি এভারেজ আরেকটু ভালো হওয়া উচিৎ ছিল। আবার আমি যে দামে পাইছি এটা হিসাব করলে ১০/১০ ডেলিভারি চার্জ ফ্রি + ভাউচার ইউজ করে দাম পরেছে ৬৫ টাকা,4
Daraz,male,Sunglass,151-300,paid,PATTINSON ROYAL KING SUNGLASSES FOR MEN,"দাম অনুযায়ী ভালই। ১৬৮ টাকায় পাইছি। একটু নরমাল কিন্তু ভালই আছে ,🥱🥰",4
Daraz,male,Sunglass,151-300,paid,PATTINSON ROYAL KING SUNGLASSES FOR MEN,সব ঠিক আছে কিন্তু গিফট বক্স দেন নাই,4
